ID	LD00	LD04	LD08	LD12	LD16	LD20	LD24	LD28	LD32	LD36	LD40	LD44	LD48	LD52	LD56	LD60	LD64	LD68
266401_s_at	37.3	26.2	47.2	47.3	50.6	35.1	33.1	46.2	41.4	65.1	46.3	32.9	42.9	35.1	48.5	65.1	46.6	34
266402_at	115	125.8	77.5	76.4	91.7	105	124.8	99.7	69.4	102	133.7	113.2	67.6	79.4	46.9	46.5	60.7	68.6
266403_at	10.2	13.8	13.3	8.4	11.5	10.3	9	15.8	11.7	17.2	14.8	6.8	15.7	33	17.5	22.3	15.8	17.5
266404_at	6.2	5.8	4.1	9.2	13.1	4.6	10.5	0.9	4.2	4.4	5.8	4	4.7	14.7	16	9.5	15.2	12.4
266405_at	27.2	40.9	29.2	38.6	30.6	25.9	26.8	32.5	44.9	40.6	43	32.1	19.6	37.1	35.7	46.5	47.5	43.7
266406_at	27	25.5	20.5	17.7	25.9	29.6	33.5	25.9	18.2	26	21.4	26.9	23.4	25.1	35	19.9	19	24.2
266407_at	83.8	75.2	61.4	62.4	59.6	78.8	108.5	113.7	91.5	96.4	88.7	114.4	89.1	91.5	107.4	38.1	71.7	83
266408_at	8.7	18.1	15.2	8.2	12.5	10.4	7.5	9.6	8.5	14	13.5	10.1	5.2	17.4	17	18.8	15.5	18.9
266409_at	1.3	1.9	1.9	1.5	1.3	1.7	2.3	0.7	1.6	1.3	1.7	0.8	0.9	2.2	2.9	2.1	2	2.2
266410_at	70.8	68.9	70.2	58.2	59.8	64.5	75.5	90.5	67.1	80.3	86.1	67.6	91.5	109.3	77.9	105.9	99.8	87.9
266411_at	67.1	95.4	105.6	72.4	78.8	74.9	73.7	88.8	83.9	87.2	102.1	68.5	78.4	106	76.9	79.4	70.2	58.9
266412_at	2.1	20.7	18.2	15.1	12.3	5.3	1.2	31	21.7	35.4	21.1	8.5	9.4	9.8	34.4	18.2	22.3	3.8
266413_at	126	176.8	84.9	110.5	77.1	118.5	141.1	75.5	128.2	118.8	191.5	90.5	155	213.4	121.3	119.1	95.1	110.5
266414_at	136.9	133.4	161	144.6	158.3	174.7	134.8	157.4	146.6	153.9	141.7	138.2	128.5	113.4	123.1	105.5	140.3	127.1
266415_at	376.9	311.9	315.2	412	353.9	352.1	281.1	304.2	297.7	285	276.1	310.3	259.4	222.9	226.3	249.7	236.5	205.7
266416_at	223.8	218.7	236.4	257.3	234.6	229.2	210.7	200.9	214.4	194.7	225.7	232.8	217.1	191.8	229	278.6	231	254.8
266417_at	190.5	157	317.5	410.5	330.7	258.6	211	319.6	377	298	205.6	273.1	169.7	135.6	220.5	259	241.7	210.6
266418_at	47.5	153.3	190	120.7	78.1	46.9	31.8	58	94.5	80.2	100.5	45.3	64.8	90.1	115.2	103.3	68.2	50
266419_at	9.2	19.1	26.9	23	10	12.7	8.5	9.3	5.7	9.2	20.9	9.1	13.5	18.7	16.7	24.1	16.4	6.2
266420_at	111.3	76.3	66.4	49.2	56	83.3	81.2	49.3	51.5	39.7	61.7	42.1	89.2	60.6	66	54.1	62.7	71.2
266421_at	2698	2838.4	3185.1	3079.7	2383.7	2356.9	2733.5	2418.2	2942.6	2885	2895.4	2986.2	3959.2	4528.5	4092.2	4592.2	3186.2	3329.6
266422_at	70.5	75.2	74.5	88.2	84.8	62.6	71.7	108	95.6	92.1	71.2	87.8	40.9	66.4	53.5	58.3	64.1	48.7
266423_at	28.2	23.7	26.7	21.6	14.4	20.1	35.7	30.4	18.5	23.5	26.7	20.9	38.8	12.9	25.2	13.4	18.8	26.2
266424_at	57.8	20.7	18.4	20	26.2	27.8	51	28.5	24.5	18.6	29.6	26.4	32.7	4.2	15.6	15.5	43.9	39.1
266425_at	9.8	2.1	9	1.9	1.3	7	11	9.5	10.8	3.3	15.8	6.9	6.1	25.6	28.7	3.6	21	3.6
266426_x_at	11.6	17	25.7	25.3	27.6	20.1	13.6	22.2	29.7	23.3	22.6	19.9	24.9	26.3	33.2	33	33.3	28.1
266427_at	37.1	46.4	53.3	46.3	36.1	32.5	41.8	25.6	34.7	58	25.8	26	40.9	49.8	56.9	62.8	48.3	37.3
266428_at	274.9	59.6	77.6	146.5	169.1	201.5	195.3	169	130.8	147	74.7	204.9	252.8	79.5	128	132.6	196.8	246.3
266429_at	13	15.7	17.3	13	13.6	15.4	12.4	9	9.9	12.6	13.1	6.5	19.3	13.2	15.3	18.1	22.1	15.6
266430_at	2.1	2.9	4.9	2	3.2	2.4	3	1.6	0.9	1.7	3.7	2.4	4.9	5.8	3.7	7	2.6	6.5
266431_at	1.4	7.9	2	1.4	6.1	2.5	1.2	1.9	1.2	2.1	2.1	5.9	1.5	17.6	2.3	5.3	11.1	10.2
266432_s_at	0.1	0.2	0.2	0.2	0.3	0.3	0.1	0.1	0.1	0.1	0.1	0.1	0.7	0.5	0.3	0.9	0.1	0.5
266433_at	3.8	1.5	0.9	0.4	0.6	3.2	1.6	1.2	0.3	0.8	1.8	0.5	8.8	3	1.3	10.3	2.3	1.1
266434_s_at	0.5	1	0.6	0.6	0.9	1.5	0.8	1.1	1	0.5	0.6	0.4	2.6	2	11.5	8.9	6.5	3.3
266435_s_at	0.6	0.4	0.4	0.3	0.4	0.7	0.2	0.4	0.2	1.4	0.4	0.2	0.9	1	0.5	0.7	3.2	0.6
266436_at	47.7	13.7	11.9	6.9	2.1	13.5	61.4	57.1	38.7	38.5	34.8	51	43.1	35	29.8	29.1	24.6	38.7
266437_at	205.8	99.7	77	110.6	160.7	186.6	182.8	175.6	117.8	93.1	122.4	167.2	180.8	128.3	162.6	115.9	137.5	162.1
266438_at	15.3	19.5	15.8	16.5	16.4	11.6	15.7	20.7	14.1	22.7	10.6	16.1	16.3	30.6	19.4	14.1	14.9	8.8
266439_s_at	22.9	47	25.1	14.1	23.1	30.2	21.1	25.1	12.6	28.7	41.4	21.9	27.6	27.3	19.2	24.2	22.6	23.6
266440_at	48.7	57.2	48	58.9	47.7	46.2	67.8	58.5	63.7	57.1	70	79.1	54.7	62	48.4	53	35.5	30.3
266441_at	18.5	30.7	12.3	24.8	29.3	22.1	22.4	22.2	21.2	19.8	26.8	20.4	23.8	12	35.5	13.4	30	21.5
266442_at	36.2	60.8	72.9	44	62.7	60.5	56.9	53.3	51.7	67.2	58	46.8	66.1	61.8	49.8	68.1	48.3	67.8
266443_at	0.9	8.6	2.9	2.5	4.6	2.6	2.4	1.1	3.7	2.4	1.1	0.9	2.9	8.8	12.7	20	8.8	2.8
266444_at	16.3	25.4	21.3	13.3	13.6	10.6	19	15.2	9.9	15.8	36.1	11	33.5	28.2	48.6	15.7	22	23.8
266445_at	121.1	93.3	93.8	116.6	117	103.9	137.5	171.9	151.7	117.1	101.1	145.3	139.7	98.3	110.4	131.4	110.9	105.8
266446_at	10.4	12.9	13.9	8.2	15.7	12.1	11	9.7	10.6	9.8	14.6	10.3	8.5	7.8	26.2	23.6	19.4	17.9
266447_at	132.2	93.6	56.8	64.3	102.6	66.9	99.5	78	55.9	41.9	74.4	67.8	75.1	57	45	54.3	82.9	38.3
266448_s_at	65.9	58.9	58	65.6	52.5	67.9	59.6	74.3	68.6	65.5	55.6	72.1	79.1	78.6	55.3	51.4	74.1	70.8
266449_at	84.7	48.4	46.5	54.3	71.6	71	70	84.6	66.5	56.2	47.9	72.3	63.9	30.1	64.3	46.7	81.5	73.6
266450_s_at	41.9	46	36.6	33.6	31.5	37.3	48.2	46.5	46.9	55.9	56.4	42.8	34.2	52.4	46.4	27.9	50.4	53.3
266451_at	346.9	410.7	412.1	472.4	435.5	330.3	357.5	483.2	540.5	419.4	443	438.9	291	447.5	434.7	394.9	380.9	414.5
266452_at	24.9	27.4	26.3	22.3	39.9	36.4	31.8	27.6	23.8	16.6	26.1	18.4	26	33.1	29.7	28.3	32.7	31.2
266453_at	14	14.8	15.2	10.3	14	16	14.9	13.7	7.9	7.9	11.8	7.1	22	21	13.9	16	19.5	16.1
266454_at	2.1	4.1	0.5	0.5	1.7	0.8	0.6	4.2	0.5	0.5	0.4	3.7	2.7	7.2	0.8	4.3	5.9	1.1
266455_at	2.3	9.4	1.9	1.9	6.3	2.7	2	2.2	4.3	2.1	2.1	2.2	1	2	0.9	7.4	13.1	7.9
266456_at	17.8	2.2	3.1	1.5	16.4	9.6	21.3	6.1	7.2	0.6	13.2	8.5	4.5	1.8	11.9	6.7	1.3	4
266457_at	172.6	167.6	208.3	267.4	235.3	201.1	140.7	213.3	267.4	180.8	162.8	216.4	168	140.3	158.2	197.2	188.5	184.3
266458_at	1172.5	701.5	569	808.8	880.6	998.2	895.5	760.2	640.4	481.2	493	896.4	786.1	356.9	323.3	537.1	550.9	648.4
266459_at	126.8	136.4	164.6	153.1	161.4	143.4	160.3	179	156.4	179	161.2	157.2	129.9	123.7	134.9	103.3	126.9	122.8
266460_at	344.7	120.3	138.5	88.9	203.2	260.4	282.2	182.2	76.7	109.6	134.7	206	201.5	58.5	88.5	67.5	144.6	156.8
266461_at	721.1	878.5	670.5	1142	809.2	734	754.9	840.8	1067.5	587	854.6	777.8	1070.6	1016.9	816.5	1583.9	888	965.9
266462_at	8.4	17.7	12.5	21.8	10.7	17.4	17.3	8.1	10.7	7.8	15.5	9.6	13.4	23.5	28.5	22.9	21.7	22.7
266463_at	191.6	149.4	170.1	211.5	213.6	154.1	252.9	238.1	268.1	213.9	177.9	262.1	157.7	125.3	177.8	193.7	179.3	136.8
266464_at	143.1	52.4	17.4	178.9	206	155.4	109.7	143.5	148.9	26.3	47.3	152.6	63.2	35.9	18.1	81.9	95.4	87.5
266465_at	15.4	16.4	14.9	7.2	9.3	15.1	20.2	11	6.6	14	20.7	10.1	18.9	35.8	17.4	20.9	19.2	24.7
266466_at	54.1	67.2	67	64.1	45.4	40.8	40.9	55.2	76.7	79.7	57.8	63.6	63.1	70.7	63.2	68.7	51	39.8
266467_at	118.7	115.6	122.5	115.3	145.3	131.5	142.4	128.6	121.9	120.9	112.8	91.6	114.8	106.5	107.8	91.3	138.9	141.5
266468_at	178.1	107.3	92.9	122.8	166.3	159	169.7	152.1	138.5	112.8	108.7	149	126.8	91.8	97.2	133.4	122	150.1
266469_at	3.9	12.3	2.8	1.6	5.7	8.4	2.6	1.1	3.2	5	7.4	0.9	0.9	11	18.9	8	4.7	9.5
266470_at	1.3	2.6	1.5	4.4	1.5	1.5	3.7	3.3	0.9	3.1	9.7	8.1	2	6.8	1.3	1.4	6.8	4.2
266471_at	64.9	129.3	164.5	141.1	163.2	82.9	85.1	148.4	149.7	120.1	134.2	98.9	88.3	161.6	139.8	168.3	120.4	91.2
266472_at	37.2	34.1	41.2	13	29.7	35.8	58	36.1	34	38.4	43	56.1	33	58.4	59.2	29.2	50	42.5
266473_at	38.4	26.2	12.2	4.2	4.6	5.9	20.6	3.2	3.3	11	5	4.2	8	8.7	6.1	3.8	6	18.3
266474_at	108.1	65.5	38.3	36.3	66.6	82.4	92.4	61	28.8	28	59.4	57	101.9	57.3	36	29.1	57.2	54.6
266475_at	1.4	6.7	1.4	0.9	1.3	1.6	0.9	4.7	0.5	0.8	1.1	1.1	2.3	3.7	7.9	16.7	7.3	2.5
266476_at	268.8	159.4	140.3	130.7	242	273.4	242.3	189.3	133.1	130	178.6	183.2	98.7	105.7	108.3	85.8	135.7	107.7
266477_at	0.5	0.4	0.3	0.5	0.5	0.5	0.3	0.6	0.7	0.4	0.7	0.4	1.3	1.5	1.3	1.8	19.8	3.7
266478_at	102.8	154.8	166.8	182.8	168.6	131.2	128.3	166	173.7	180	164.5	142.3	95.5	131.5	143	178.1	152.8	125.8
266479_at	62.4	48.9	38.6	40.5	59	54.8	55.1	47.7	34.7	34.8	46.9	51.7	60.1	71	49.5	51.4	56.7	62.4
266480_at	26.5	26.3	24.7	24.8	18.4	30.4	21.4	24.3	20.5	15.4	24.7	27.4	34	24.4	25.4	17.2	28.2	20.9
266481_at	194.6	217.3	128.4	105.2	168	187.2	188.2	145.9	123.4	134.4	212	165.5	124.9	151.9	101.2	140.6	149.2	147
266482_at	146.2	152.6	165.7	200.2	233.9	170	141.2	182.6	225.7	209.1	194.4	127	153.5	151.8	184.8	186.2	198.9	153.3
266483_at	439.3	198.6	240.4	421.7	460.3	420.3	455.5	387.8	369.3	219.7	185.4	489.3	414.5	192.4	253.1	343.7	429.5	428.9
266484_at	91.4	74.3	68.5	78.5	93.9	77.4	78.8	99.9	94.2	87.7	87.7	116.7	92.8	105.8	121.5	82.5	110.9	94.2
266485_at	97.4	105.3	57.1	104.3	75.7	87	85	76.2	101.7	65.2	98.9	101.7	85.8	102.7	88.4	93.9	73	92.7
266486_at	2	0.9	4.1	7.9	15.3	11.5	2.5	1.3	1.9	4.1	2.5	1.6	2	1.9	1.7	3.3	12.3	2.8
266487_at	0.3	0.3	0.4	0.3	0.5	0.2	0.5	0.2	0.4	0.2	0.2	0.3	0.7	0.6	1.1	0.5	0.5	1.7
266488_at	4.9	1.4	4	1.2	1.3	1.5	1	2.5	2.6	1.9	1.5	2.3	1.8	3.1	1.4	1.9	9	2.9
266489_at	46.5	102.9	95.3	90.1	66.6	43.8	60.5	90.4	110.1	116.6	122.9	75.5	30.9	91.8	95.5	97.5	75.8	85.9
266490_at	2.5	6.4	13.7	19.5	13.1	8.5	3	20.2	14.6	18.8	10.3	7	9	14.1	18.1	12.5	13.2	14.7
266491_at	1.2	1.2	5.6	1.3	0.5	0.9	1.1	0.6	0.5	1.4	1	0.8	1	1.4	1.9	1.7	1.5	1
266492_at	9.6	4.6	1.2	2.3	1.8	3.1	4.1	4.3	0.8	2.2	2.7	4	1.8	8	3.1	16	6.2	1.4
266493_at	16.3	13.6	14	14	16	21.2	12.4	14.7	9.6	10.1	13.9	5.1	26.5	18.8	11.4	22.3	20.1	20.7
266494_at	0.5	0.6	0.6	0.6	0.5	1.1	0.7	0.7	0.4	0.6	1.7	0.4	1.2	1.4	0.6	0.6	1.6	1.8
266495_at	292.8	301.3	284	246.3	217.5	222.8	320.3	282	280.9	311.9	361.1	296.5	254.3	277.8	333.3	259.2	189.6	301.6
266496_at	9.5	17.2	18	16	11.1	13.9	11.7	15.3	2.9	12.5	15.3	13	21.7	19.6	22.8	21.5	13.7	21.6
266497_at	6.7	5.6	12.3	5.5	8.7	7.8	9.8	9.1	6.6	5	5.4	5.2	9.9	3.8	7.9	5.2	11.8	7.5
266498_at	10	17.5	10.6	12.6	12.1	19.7	12.4	9.8	3.3	8.6	6.5	1.8	17.4	12.2	19.3	11.5	24.9	18.3
266499_at	4.5	12.7	8	1.9	8.2	10	7.1	4.5	7.1	2.9	7.2	4	1.6	14	10.5	12.4	11.1	13.6
266500_at	77	103.9	284.9	181.1	165.7	122.1	69.7	126.6	188.4	276.8	84.9	88.5	49.2	113.6	275.9	155.1	130.5	86
266501_at	41.7	57.1	52.8	49	44	40.9	51.8	58.8	51.4	60.1	63.8	53.2	55.6	73.3	59.9	56	57.4	66.9
266502_at	7.3	12	3.4	11	11	14.2	5.9	12.3	7.5	1.4	7.6	6.2	11.8	8.9	11.1	18	12.9	6.1
266503_at	31.9	35.6	25.8	33.8	23	24.7	16.9	17.8	18.8	15.5	18.8	15.6	15.8	22.9	23.9	15.3	11	17.9
266504_at	16.7	16.7	15.8	14.2	17.5	16.4	18.4	20.2	16.6	19.4	16.2	16.5	34	31.9	17.8	27.5	35.2	22.5
266505_at	31	41.2	41.8	41.6	38.8	37.4	32.8	36.9	41.5	48.8	38.4	33.2	31.4	48.4	40.9	40.2	48.7	43.3
266506_at	87	68.1	112.1	125.8	115.7	101.3	88.5	148	144	125.7	78.9	110.2	88.1	83.1	133.6	114	129.8	125.3
266507_at	1.4	0.6	0.5	0.8	0.9	0.5	0.5	1.4	1.3	0.9	1.3	1.1	0.9	2.2	0.5	1.9	2.1	0.6
266508_at	1.1	2	3	1	2.3	0.8	8.2	3.6	9.8	16.4	2.7	12.6	1.2	8.6	14.1	2	3.6	1.3
266509_at	854.8	759.9	739	693.4	695.4	889.3	963.9	836.4	811.9	833	885.1	827.7	976	765.7	799.1	717.9	870.1	902.7
266510_at	48.3	117.6	106.5	74.1	60.4	48	99.7	70.6	107.2	152.7	146.3	55.7	65.4	107.7	89.7	63.8	54.4	58.7
266511_at	31.9	28.5	29.5	32.2	36.5	33.9	33.9	42.5	35.3	27.4	29.1	35.5	32.7	33	35.3	41.3	48.7	49.1
266512_at	160	125.5	152.2	135.3	153.9	148.3	140.5	137.7	119.4	129	117.7	126.2	176.4	139.3	150.7	153.7	157.8	139.5
266513_at	278.1	93	80.2	73.2	132.8	194.9	248	159.5	73.3	64.3	62.7	192.1	209.5	46	60.2	73.8	136.1	172.2
266514_at	5.1	31.7	139.1	63.8	44.8	31.9	4.7	47.4	58.2	146.1	31.6	34	6.1	6.2	94.2	46.1	40.3	3.2
266515_at	97.2	108.5	102	88.6	96	111.4	123.4	104.6	77.5	97.2	105.4	112.8	94.5	110.6	104.2	122.7	124.2	100.5
266516_at	168.8	82.2	127.6	114.9	144	134.8	55.4	48.6	59.6	42.6	29.6	70.9	92	45.1	108.7	78	133	105.5
266517_at	164	184.1	184.7	192.9	179	177.6	167.6	176.4	148.6	166.2	184.7	137.4	205.2	174	167	213.6	167.2	174
266518_at	20.5	2.5	5.5	16.2	21.3	18	27.5	21.7	17.5	12.8	10	22.9	31.3	2.9	16.3	1.3	25.4	17.1
266519_at	115.2	181.5	150.3	136.9	158.6	144.5	124.2	144.9	123.4	160.3	159	139.5	142.3	193	170.1	144	143.4	163.7
266520_at	43.7	41	37.4	35.7	54.8	56.5	47.7	42.5	44.1	39.7	40.5	46.3	78.2	61.4	62.6	56.4	65.4	64.9
266521_at	360.5	411.6	409.9	414	448.6	464.3	476.6	359	328.7	338.3	428	359.4	506.8	325.8	396.8	609.2	568.8	511.3
266522_at	33.9	43.2	39	40	41.4	40.2	45.2	47.4	44.4	47.7	54.3	47.6	35.2	42.4	41.7	37.1	40	49.3
266523_at	122.6	118.1	115.8	118.6	127.8	106.6	135.8	156.3	139.1	120.3	117.6	129.9	131.5	139.3	149	134.9	161.6	153.8
266524_at	4.6	3.4	1.5	4	7	5	3.6	0.9	1.5	0.8	0.8	0.9	12.2	18	10	2.7	3.7	3.2
266525_at	15.9	28.1	32	21.6	18.5	16.6	12.6	19.5	13.1	18.2	20.5	14.2	23.9	34.6	24.5	25.3	27.6	23.9
266526_at	7.2	20.5	14.7	9.3	3.4	14.1	6.1	3.3	4.4	14.2	8.4	5.3	2.7	18.6	15.8	3.8	4.8	1.7
266527_at	1.1	12.7	6.9	6.1	9.5	9.5	9.3	5.5	4.1	7.7	6.5	5.4	10.5	7.7	15.7	8.6	15.2	14.2
266528_at	1	0.6	0.7	1	2.5	0.9	1.3	1.5	1.5	0.7	0.7	3.7	1.1	2.4	3.7	2.6	1.9	1.8
266529_at	21.4	17.8	24.8	23	22.3	22.4	24.2	22.7	17.7	24.9	24.5	26.7	27.2	32.3	25.1	20.3	22.4	25
266530_at	0.8	0.8	1.2	1.7	5.3	1.3	1.9	1.3	0.5	3.1	0.5	8.1	0.9	4.4	0.7	1.5	1.2	1.3
266531_at	0.6	0.6	2.5	0.5	0.8	0.8	0.5	4	0.4	1	1.1	0.6	1.4	2.4	1.5	2.9	1.7	3.2
266532_at	21.8	5.6	3.7	9.2	13.2	17.8	20.9	14.1	15.4	0.9	2.9	24	4.7	3.1	1.9	18.3	36.3	16.5
266533_s_at	2885.9	2315.3	2201.1	2058	1978.5	2240.3	2871.8	2136.4	2033.6	2169.6	2480.7	2424.3	3959	2782	2671	2374.8	2406.3	2610
266534_at	155	145.8	120.6	127.6	119.6	144.4	173.7	138.3	145.4	131.7	147.8	160.9	216.9	232.2	208.3	137.2	196.8	206.3
266535_s_at	492.4	381.4	494.1	522.5	558.9	513.7	486.5	501.5	484.4	525.5	346.6	519.2	379.1	280	395.8	370.2	431.5	355.2
266536_at	95.2	64	52.8	60.6	88.4	96.3	98.3	80.8	61.7	65.7	66.6	75.1	69.7	44.3	39.4	56.9	65.6	58.8
266537_at	100.4	133.4	107	103.7	98.3	107.1	68.6	146	132.4	145.5	141.9	131	73.8	99.9	78.5	67.7	62.4	81.3
266538_at	65.2	74.5	53.7	44.8	61.8	53.7	79.5	55.4	49.3	42.6	56.7	59.9	68.5	47.2	48.3	55.5	60.3	49.8
266539_at	9.4	10.1	8.5	7.6	9.1	8.1	7.3	9.5	10.6	11.5	8.9	10.3	19.3	3.6	19.8	5.8	13.2	9.9
266540_at	6.9	22.8	12.7	8.5	13.5	40.7	26.5	7.8	16.5	16.5	15.3	2.9	24.3	29.8	18.8	9.1	13.1	15.8
266541_at	105.5	133.8	107.2	88	98.2	96.6	96.1	114	102.8	135.6	113.6	100.7	90	123.1	107.5	76.7	133.6	105.8
266542_at	57.7	59.6	61.6	64.3	80.9	57.2	63.3	54.9	46.5	53.5	60.1	55.8	47	53.6	53	47.5	45.1	49.5
266543_at	1.7	3.1	2.1	2.6	3.5	0.8	8.3	10	1.1	2.2	2.1	6.1	1.9	18	25	6.4	1.5	4.8
266544_at	0.3	0.4	1.1	0.2	0.3	0.6	0.8	0.4	0.7	0.3	0.4	1.5	1.2	1.2	0.8	0.2	1.3	0.5
266545_at	14.4	22.5	14.7	11	18.2	14.9	18.2	19.5	8.5	18.9	16.4	10	25	3.1	15	1.1	11.1	18
266546_at	1.3	1.6	1.3	6.5	2.8	1.8	1.4	4.3	2.1	2.8	5.7	1	1.8	2.1	1.6	2.2	8.6	1.9
266547_at	106.2	71.5	83.3	86.4	104.7	101.4	93	100.9	83.8	85.7	82.1	110.3	109	70.3	69.1	62.4	76.9	74.6
266548_at	2.3	9.7	10.3	1.5	3.4	3	2.3	1	2.1	2.7	2.8	1.1	3.3	3.5	12	8.2	20.6	0.9
266549_at	2	9	7	11	9.9	8.9	0.8	4.7	0.5	1.9	2.1	3.7	0.5	10.8	1.4	9.3	5.8	6.8
266550_s_at	0.3	2.4	0.7	0.3	0.3	0.6	0.4	0.5	0.7	0.3	0.2	3	0.7	1.3	0.6	1	4.4	0.3
266551_at	679.9	615.6	521.7	343.6	324	533	675.9	359.1	308	420.9	541.2	594.3	621.4	456.3	364.6	312.4	292	412
266552_at	1307.1	831.4	1148.9	620.3	899.3	988.8	1018.3	740.9	414.5	824.3	799.4	703.4	1351.2	763	950.8	584.9	827.7	734.1
266553_at	79.1	358.7	421.8	309.5	198.7	115.5	94.9	178	286.6	384.6	355.2	129.2	183.8	434.6	391.8	330.9	161.7	186.9
266554_s_at	421.3	335.7	358.6	393.7	392.1	388.8	447.6	440.4	398.5	407.6	392.1	426.4	367.4	322.4	282.8	263.7	339.8	299.7
266555_at	17.2	20.8	11	14.3	5.2	13.6	17.2	10.8	14.1	13.4	14.2	9	21.9	15	17.2	12.4	11.7	25
266556_at	346.2	372.3	356.5	383.1	391	322.3	369.4	351.1	389.1	371.1	368.9	349.3	339.6	320.4	313.7	319.7	270.4	272.9
266557_at	159.7	160.4	130.3	152.2	130.1	152.6	168.6	144.6	133.1	110.6	162.7	121.1	148	162.6	131.5	161.1	148	140.6
266558_at	1.3	7.8	9.3	1.3	6.4	8	1.8	4	4.5	3.1	6.2	4.6	19.8	2.7	4.1	1.6	0.7	9
266559_at	0.2	0.1	0.3	0.4	0.3	0.1	0.2	0.1	0.2	0.2	0.1	0.2	0.2	0.6	0.4	0.6	4.3	0.3
266560_at	44.1	34.2	40.8	34.3	37.6	49.1	45.6	41.8	56.2	36	42.8	51.2	16	29.7	31.1	53.1	62.7	54.5
266561_at	11	15.6	16.5	16	14.6	12.8	8.3	14.3	18.1	11.8	17.8	16.4	16.1	16.6	19.2	19.1	6.3	8.4
266562_at	0.7	1.7	0.8	1	1.1	0.8	0.8	0.8	0.5	0.5	0.7	0.4	0.8	1	2.8	10.5	1	1
266563_at	0.4	0.8	0.9	0.4	0.6	0.6	0.4	0.4	0.5	0.4	1.1	0.3	0.9	1.6	1.1	5.8	1	1.2
266564_at	2.1	0.9	1.5	0.7	1.5	0.8	1	0.7	0.9	2.7	1.1	0.3	1	1.3	1.4	1.2	2.7	8.8
266565_at	2.8	8.2	10	15.6	4.7	9.2	1.7	4.5	3.6	11.2	8.6	10.4	3.2	17.6	12.7	16.8	10	5.9
266566_at	54.4	69	78.1	54.9	70.9	47.2	52.8	47	52.7	61.1	56.9	39.4	36.6	51.5	58	55.4	46.5	43.3
266567_at	73.4	113.4	104.1	79.3	69.9	80.2	87.5	81	135.4	161.7	173.5	91.6	103	151.8	169.7	82.1	105	97.6
266568_at	14.1	20.1	19.4	9.2	13.9	16.9	12.3	16.7	11.5	15.9	11.9	14.7	25.2	16.5	23.4	20.3	12.7	13.4
266569_at	1.6	4.6	6.3	5.9	2.3	1.8	4	11.3	6.7	10.7	1.6	2.2	15.9	17.3	32.3	23.4	21.2	6
266570_at	1271	1223.9	1215.7	1244.3	1312.9	1367.4	1455	1170.5	1320.3	1312.4	1390.4	1330.2	1134.8	814.5	826.5	1037.2	740.5	868.2
266571_at	0.2	0.3	0.4	0.4	1.7	2	0.3	2.7	0.2	0.3	0.2	0.2	5.6	3.1	1	0.6	1.2	0.3
266572_at	24.4	227.1	177.6	84.5	39.2	39	23.9	29.1	66.9	144.8	201.5	32	30.6	218.9	136.7	79.7	35.6	32.9
266573_at	0.6	1.2	0.7	0.5	1	0.8	0.4	0.5	0.9	1	0.6	0.7	0.7	2.1	1	2.2	18.2	0.9
266574_at	28.2	43.8	47	37.6	32.2	28.7	39.6	50.2	50.5	47.3	47.3	45.8	34.8	54.9	53.5	45.8	51.2	45
266575_at	394.9	343.6	392.3	472.4	381.5	376	432.9	479.4	502.5	523.8	427.1	478.9	342.4	296.6	420.4	430.6	367.6	425.4
266576_at	242.2	236.8	269.5	259.3	253.3	200.4	224.8	232.4	245.3	279.8	249.3	220.1	118.3	133	161.4	192.1	159.9	103.5
266577_at	9.8	10.3	7.9	8.4	13.8	10.7	7.7	7.6	6.4	7.1	8.5	6.8	13	17.4	16	13.6	15.3	19.8
266578_at	1	1.2	19.5	139.8	75.1	25.3	0.6	53.4	147.8	22.1	0.9	44.1	1.2	2.4	27.8	158.6	46.3	50.8
266579_at	494	632.5	693.5	674.3	785.3	588.9	604.8	667.7	609	692.9	712.6	509.8	386	484.6	499.4	498.4	452.9	475.2
266580_at	168.6	76.1	81.3	93.7	109.9	151.4	166.1	143.5	86	75.4	76	138.1	161.8	93	63	102.4	118.1	131.7
266581_at	43.3	41.9	37.5	47.6	43.2	40.2	36.8	39.3	34.7	34.2	35	38.9	42.9	44.1	50.9	43.6	49.1	44.3
266582_at	230.6	249.8	246.1	293.4	345	288.4	243.9	337.7	328.6	233.2	247.3	308.1	215.9	182.5	252.5	270.6	269.2	232.7
266583_at	1302.1	1328.2	1098.2	517.2	868.5	1103.1	1377.7	814.7	463.7	984	1329.7	1076.3	2063.8	1496.8	1031.6	548	909.7	1075.3
266584_s_at	0.9	6.1	0.8	2.9	3	0.8	0.5	1.3	3.6	1.3	2	0.6	10.2	3.2	5.1	4	1.7	5.5
266585_at	1.1	2.6	1.8	0.9	0.9	1.1	0.9	0.8	0.7	1	2.1	1.3	1.5	1.1	3.7	3.4	1.3	1.3
266586_s_at	1.1	0.2	0.1	0.2	0.3	0.4	0.3	0.2	0.2	0.1	0.7	0.5	0.3	0.6	0.4	1	4.8	0.7
266587_at	372.9	420.9	453.2	482.5	458.8	382.5	437.6	401.4	462.3	430.6	450	416.3	305.5	283.2	352.5	408.1	336.6	332.5
266588_at	631.3	784.9	754.3	779.9	731.8	716.8	876.9	835.9	751.9	851.2	927	669.4	786.3	792.9	687.7	646.7	719.6	731.5
