Protein.Name	Gene.Name	Uniprot.ID	mRNA.ID	ZT00	ZT02	ZT04	ZT06	ZT08	ZT10	ZT12	ZT14	ZT16	ZT18	ZT20	ZT22	ZT24	ZT26	ZT28	ZT30	ZT32	ZT34	ZT36	ZT38	ZT40	ZT42	ZT44	ZT46
Ecotropic viral integration site 5 protein	Evi5	F8VPT6;P97366;E9QLA9;E9PWR7;Q3UYX4;Q3TMK4;E9Q9B1;E9Q8R0;E9Q7X9;Q3TRC2	1417512_at	10.33509227	10.29855363	10.16337927	10.46745681	10.23024115	10.14471616	9.651031118	9.659041416	9.890627769	9.92138015	10.03597037	10.41100035	10.15726306	10.31751614	10.32664428	10.45450741	10.08701067	9.841412586	9.659674983	9.645000705	9.777747241	9.773875898	10.09807457	9.965584831
Protein unc-93 homolog B1	Unc93b1	E9PYK0;Q8VCW4;E9Q8P6;Q8VCW4-2	1423768_at	8.142705003	8.127298693	8.229155722	8.127023932	8.023137017	8.115045586	8.425002339	8.095572931	8.220220333	8.13885223	8.594323153	8.350848532	8.487078579	8.297284125	8.434284516	8.227361824	8.163336869	8.357619729	8.109422174	8.226568297	8.189074834	8.592557936	8.335962762	8.565488421
RNA-binding protein 26	Rbm26	Q6NZN0;E9PYZ7;Q6NZN0-2;Q6NZN0-4;Q6NZN0-3;E9Q640;Q6NZN0-5;E9PUF4	1426803_at	7.282326666	7.945267143	7.305561053	7.922087414	7.85781008	8.057000215	7.429271507	7.61487962	7.629563722	7.407686352	7.995628754	7.557996574	7.476574739	7.040116737	7.637921643	7.865008546	8.057616575	7.936980119	7.105934999	7.575624947	7.244700867	7.312881243	7.45014255	7.393848135
	Nolc1	E9Q5C9;E9PVC9	1428870_at	5.983382402	5.985887767	5.578329487	5.193965481	5.937017519	6.125068124	6.513351278	7.340048728	6.741229659	7.157451628	7.167844985	6.465189512	6.099894374	5.552043456	5.24157832	5.220535492	6.210229637	6.329514354	6.899963837	7.189652652	6.021604578	6.818220944	5.96770789	6.830074389
CUGBP Elav-like family member 2	Celf2	Q9Z0H4-9;Q9Z0H4-6;Q9Z0H4-2;Q9Z0H4-8;Q9Z0H4;F6V6I8;Q9Z0H4-4;Q9Z0H4-5;Q9Z0H4-7;E9QA47;Q9Z0H4-11;A3KGT2;A3KGT0	1444152_at	4.453045536	4.431067356	4.37125635	4.204182269	4.177629972	4.214358419	4.348348611	4.195759181	4.270171182	4.504819553	4.243811701	4.50305659	4.203576189	4.389250454	4.425638287	4.083446942	4.156131463	4.278787023	4.078678903	4.235446007	4.366068051	4.403851281	4.640995633	4.265771886
	Psmd11	F6Z0Q9	1440253_at	10.55704787	10.49023626	10.71553089	10.84993238	10.49721605	10.62031557	10.30598415	10.18979018	9.989108519	10.32209818	10.60469684	11.01775798	10.82685906	10.89385461	10.91005285	10.82043153	10.47736543	10.3144632	10.42576659	10.25613386	10.33106871	10.36963293	10.62358891	10.77797682
Hepatocyte growth factor receptor	Met	F8VQL0;P16056;F6X333;D3YVY2	1434447_at	9.944468466	9.651229421	9.746620451	9.940341656	10.10713361	10.04976854	9.687212986	9.637668156	9.862575758	9.631930417	9.378762871	9.671238768	9.626351302	9.768105356	10.00686327	10.03090746	10.3611106	9.877236855	9.565592591	9.623899525	9.721572671	9.591836622	9.900397142	9.646016028
Poly(ADP-ribose) glycohydrolase	Parg	O88622;G3X8U8;O88622-2;A5YBK2;E9Q088;E9Q954	1448725_at	7.743561959	7.955762065	7.878940459	7.864505226	8.057072772	7.954417445	7.812595273	7.956755469	8.01001467	8.008459985	8.020429583	7.726666832	7.540849362	7.900622677	7.856681455	7.743176442	7.919234702	7.667248647	7.61098242	7.839764684	7.732203301	7.71169367	7.930440861	7.827643239
Unconventional myosin-Vb	Myo5b	G3X9Y9;P21271-3;G5E8G6;P21271;D3YVV2;F8VQM3;D3Z135	1437698_at	6.156070928	5.563507092	5.637121375	5.828227712	5.614300639	5.782245042	5.697870097	5.672416455	5.862362493	6.011538137	5.844261903	5.705322495	6.144834502	6.028151454	5.977920301	5.71143415	5.818054635	5.696907521	5.63870696	5.613241737	6.007192381	6.108028897	5.951923477	6.268818988
MAGUK p55 subfamily member 7	Mpp7	G5E8S8;Q8BVD5;Q8BVD5-2;Q8BVD5-3;F8WGQ7;Q8BVD5-4;Q8BVD5-5	1443971_x_at	3.148546295	3.141235762	3.216516929	3.144207863	3.176321733	3.258909544	3.12645488	3.121054592	3.124163066	3.035438941	3.114147297	3.283401637	3.29026175	3.198196728	3.24027692	3.325661443	2.929423702	3.123188304	3.189583765	3.14717819	3.124622414	3.161036466	3.059900813	3.151164627
Numb-like protein	Numbl	O08919	1416491_at	6.727035155	6.549809288	6.810094102	6.5774052	6.712729615	6.559104407	6.517056271	6.483694686	6.41741365	6.311853011	6.526621924	6.631891687	6.691551391	6.631239446	6.553299841	6.457031554	6.436887245	6.600866736	6.306605484	6.089402476	6.547618609	6.518943192	6.835666836	6.520862909
26S proteasome non-ATPase regulatory subunit 4	Psmd4	O35226;O35226-4	1418874_a_at	10.97702391	10.95279217	11.15756227	11.01519817	10.86236569	10.79860189	10.7889471	10.73701029	10.76231048	10.78533504	10.95752344	11.13963482	10.92480785	11.02176087	10.98600072	10.9400504	10.84688149	10.73838654	10.74067576	10.62716842	10.83912558	11.0064629	11.01540901	11.05887123
39S ribosomal protein L23, mitochondrial	Mrpl23	O35972	1416948_at	10.1659895	9.971154341	10.10250747	10.08264542	10.00764827	9.993636447	10.19600814	10.33617317	10.25054984	10.00401114	9.919181929	10.13160331	10.03750018	10.02202471	9.869728776	9.981251381	10.02517892	10.08403901	10.18239295	10.26801072	10.24559558	10.12849881	10.04823995	10.34346406
Cathepsin S	Ctss	Q3UD32;O70370	1448591_at	11.22588073	11.19488738	11.29035972	10.93771985	11.25734685	11.28912364	12.09556496	11.60681627	12.09937179	11.96360631	12.21284505	11.84200204	11.24195386	11.05224771	11.12483265	10.88103579	11.13722175	10.95942376	10.72615126	11.23594567	11.47044031	11.53399217	11.4087097	11.55174212
Target of Myb protein 1	Tom1	Q3UDC3;O88746;O88746-2	1431188_a_at	7.921629691	7.785400246	7.8828948	8.029587513	7.939979067	7.943414359	8.217150814	8.052250182	7.94044496	8.016479707	8.414123793	8.298218454	8.03752884	8.271497977	8.017897859	8.327118873	8.168607293	8.249930055	8.310237896	8.251724705	7.897129388	7.726049018	7.92935759	8.121431317
Phosphoglycerate kinase 2	Pgk2	P09041	1416784_at	3.651539076	3.598250657	3.645764607	3.738907644	3.729554011	3.630584615	3.545760825	3.651831209	3.586844296	3.417453312	3.448510747	3.635084963	3.437793174	3.464079983	3.691955871	3.778348067	3.659539356	3.749213844	3.787344044	3.691593991	3.570346297	3.451703769	3.761051234	3.455334666
Lysosome-associated membrane glycoprotein 1	Lamp1	P11438	1415880_a_at	12.70311391	12.6708078	12.71726302	12.6815558	12.72225184	12.64428154	12.70829033	12.65199324	12.74655965	12.6806656	12.6867007	12.72729724	12.68598331	12.69900291	12.75620822	12.69357998	12.69177535	12.66780162	12.60116559	12.61677347	12.6376051	12.6906196	12.66939571	12.59539775
Gamma-enolase;Enolase	Eno2	P17183;D3Z6E4	1418829_a_at	3.826202942	3.789130248	4.080698646	3.991219363	3.72426062	3.904602709	3.884484635	3.884484635	3.616413233	3.811455299	3.691715176	3.724696861	3.767652237	3.83946803	3.90572479	3.759647161	3.914251121	3.955268263	3.850942388	3.803760557	3.7967261	3.659509946	3.899308774	3.644639012
Guanine nucleotide-binding protein subunit alpha-11	Gna11	P21278	1449144_at	9.79942824	9.642700798	9.733629748	9.628123633	9.722139276	9.863374775	9.882706138	9.911703019	9.808670911	9.71581638	9.83736701	9.747191717	9.834984001	9.824175292	9.807157123	9.862716484	9.907058538	10.02800227	9.99200492	10.01377652	9.797330514	9.99159729	9.794812205	9.797618669
Calcium/calmodulin-dependent protein kinase type II subunit beta	Camk2b	Q5SVJ0;Q5SVI1;Q68EG2;P28652;Q5SVI2;Q5SVI0;Q5SVI3;Q5SVJ1;Q5SVI9;Q3TY93	1448676_at	5.34278805	5.178568857	5.356262673	5.361701398	4.953530123	5.379858303	5.087609039	5.367469661	5.289083526	5.288931618	5.089049172	4.872603774	5.44948334	5.331713182	5.471203754	5.040338467	5.364789474	5.1046651	5.101333657	5.343146634	5.226740455	5.267570069	5.27987333	5.28315747
MARCKS-related protein	Marcksl1	P28667	1435415_x_at	7.21016951	6.887517301	7.111985021	6.821788761	6.780840241	6.741492357	7.009161522	6.903999531	7.047328702	7.228084849	7.06965114	7.167133422	6.990102911	7.045335902	6.899164526	6.878106464	6.901305317	6.708539917	6.850301354	6.995103888	7.047344468	6.864399792	6.995385508	7.112910131
1-phosphatidylinositol 4,5-bisphosphate phosphodiesterase beta-3	Plcb3	P51432	1448661_at	7.076058135	7.286983172	7.36893645	7.185363906	7.155328263	6.868698186	7.061352454	7.222821573	7.067045592	7.086217778	7.142821188	7.085125484	7.121181047	7.221257817	7.092993648	7.174205349	7.139460726	7.1761889	7.069575076	6.803437546	6.93329646	7.395521972	7.075783362	7.220125026
Ras and Rab interactor 3	Rin3	P59729;Q3U332	1434684_at	7.073497221	6.60788063	6.636135475	6.681615941	6.917398681	6.748188229	6.537944962	6.897542842	6.951730521	6.706410482	7.333338866	7.220810592	7.344178355	7.286238241	7.266038874	7.22639472	7.229203145	6.951867198	7.08419543	7.095835771	7.220313418	7.601467332	7.310389391	7.400232716
ADP-ribosylation factor GTPase-activating protein 1	Arfgap1	Q9EPJ9;Q3TGS9;Q9EPJ9-2	1427245_at	7.534645622	7.645045495	7.79560857	7.886140679	7.56969456	7.780612097	7.547263304	7.541098709	7.549084667	7.488647279	7.726354465	7.731930058	7.920282087	8.028343518	7.814742816	7.731370573	7.709123965	7.698575244	7.433607688	7.595558232	7.599587806	7.822587946	7.709222395	7.94912278
Negative elongation factor D	Th1l	Q3TW27;Q922L6	1416198_at	8.085812372	7.997339977	8.111953957	8.107269573	8.102999723	8.213093157	8.273935907	8.064189796	7.795141961	7.989928662	7.644584404	8.185467404	7.858610817	8.003244817	8.208283226	8.206507534	8.334106394	8.335104258	8.2993382	7.997996646	7.999643788	8.075675974	8.12008397	7.965579947
Sorting nexin-27	Snx27	Q3UHD6;Q3UHD6-2;E9PW30;F6QKA8;D6RE54	1433614_at	6.97204972	6.839676328	6.918461758	6.876762321	6.711638143	6.812503266	7.00003224	6.85916568	7.089067121	6.735224423	6.924293752	7.013260493	7.043642979	6.909941078	6.855430729	6.90654037	6.943589484	6.796786425	7.137271153	7.021605867	6.855827315	7.016149039	7.044879365	7.202812791
G patch domain and KOW motifs-containing protein	Gpkow	Q56A08;F6XU64	1434344_at	8.77226511	8.725426791	8.672193645	8.645545227	8.805617346	8.77721377	8.872740318	8.721752148	8.615183461	8.867196388	8.806515362	9.093101975	8.771545885	8.987661014	8.942111261	8.935748132	8.855952275	8.718372644	8.783341679	8.63761177	8.815984947	8.906798455	8.899526047	9.058019057
Cytoplasmic polyadenylation element-binding protein 4	Cpeb4	Q7TN98;Q7TN98-2;Q5SU48;Q7TN98-3;Q7TN98-5;Q7TN98-4;Q5SU47;Q9D5G2	1420617_at	9.268079791	9.510822582	9.239668935	9.572920715	9.043423925	8.987305107	8.272224032	8.150919947	8.780289253	8.864084625	8.816831246	9.241706986	9.072247477	9.186339419	9.238920399	9.458295148	9.161257157	8.19371935	8.256549441	8.542687225	8.854003567	8.862592528	9.506121695	8.79627477
Receptor-interacting serine/threonine-protein kinase 1	Ripk1	Q60855;F7D1J2	1419508_at	6.754949678	6.910744134	6.982215876	6.88190051	7.052878493	7.06191415	7.011897458	7.018266154	6.860801018	7.149401266	6.733466916	6.700058009	6.537622851	7.216794931	6.364006011	6.586439758	7.057440325	6.86172958	6.797178359	7.036561017	6.913562238	6.893049954	6.906946863	6.371631632
Transcriptional regulator ATRX	Atrx	Q61687;E9QAC3;F6RDB7;Q8C2S3;Q3UY26	1453734_at	5.639173468	6.543636646	5.800710424	6.473931573	6.804162586	6.474614264	6.164358447	6.145358029	6.435577644	5.944770441	6.116362582	6.087490516	5.890745621	5.799999066	5.712550121	6.490451924	7.082333251	6.302600935	6.169666534	6.350286449	6.242450372	5.47201292	5.974862181	5.79114413
Nuclear pore glycoprotein p62	Nup62	Q63850;E9PUX9	1447905_x_at	9.766544925	9.751180105	9.660282863	9.444044486	9.341937042	9.421803895	9.43955251	9.661799836	9.86203311	9.896048572	9.887754228	9.695426441	9.686029575	9.567538759	9.385176979	9.422212459	9.304327692	9.526654478	9.640933412	9.63349396	9.708548768	9.882456801	9.737422089	9.891082353
Switch-associated protein 70	Swap70	Q6A028	1423543_at	5.659025241	5.534915161	5.304396131	5.812510988	5.754819194	5.819401797	6.132834514	5.994548253	5.737290639	5.735401002	5.842322902	5.649604006	5.742820617	5.583757994	5.685120829	5.490710321	5.996634227	5.876256078	5.950041745	5.893617124	5.87675298	5.77591228	5.779826755	5.346754519
Phosphatidylinositol 3,4,5-trisphosphate 5-phosphatase 2	Inppl1	Q6P549	1460394_a_at	8.486463784	8.401343052	8.35959066	8.334714842	8.481703564	8.585306385	8.516131699	8.504015772	8.540949051	8.493435871	8.409185926	8.619597365	8.651171288	8.581197435	8.453874424	8.463604417	8.590050719	8.46159155	8.659118097	8.76614459	8.648764514	8.8582448	8.619944066	8.539120984
Tyrosine-protein phosphatase non-receptor type 23	Ptpn23	Q6PB44;Q6PB44-2	1427128_at	6.392891207	6.604984775	6.656997994	6.442931312	6.535250792	6.424165271	6.584663863	6.305917294	6.488901432	6.40229302	6.737192258	6.725970003	6.648707921	6.614883202	6.792744383	6.667665288	6.4803396	6.853961656	6.538929422	6.380027162	6.689363805	6.770654798	6.635339562	6.792383964
Cytoplasmic FMR1-interacting protein 1;Cytoplasmic FMR1-interacting protein 2	Cyfip1;Cyfip2	Q7TMB8;Q7TMB8-2;Q5SQX6;E9Q594;F6QD74;E9Q245;E9PZS0;G3UZI5	1416329_at	10.15821339	10.17601543	10.15041805	10.19286818	10.17495701	10.05630565	10.17787016	10.13783389	10.13371374	10.01900517	10.2566874	9.928803955	10.05517489	10.07011495	10.17260302	10.06200287	10.21552534	10.21784071	10.07558561	10.13000693	10.04796228	9.878137753	9.874192713	9.986442526
Stromal membrane-associated protein 2	Smap2	Q7TN29;Q7TN29-2	1450675_at	7.820348871	7.794862629	7.846872643	7.807567827	7.873616289	7.78583927	7.583659121	7.606365269	7.521179009	7.684760657	8.207100516	7.832469655	7.803472171	8.172600757	8.470414759	8.46084443	8.185039205	7.708879729	8.033159919	8.050887499	7.884951621	8.085668702	8.085633268	8.258877034
RNA-binding protein 12B-A;RNA-binding protein 12B-B	Rbm12ba;Rbm12bb	Q80YR9;Q66JV4;Q66JV4-2	1435158_at	5.431948026	5.395293008	4.593156883	4.929242346	5.163659732	4.950640426	4.121905748	6.008146436	5.843320904	6.190848183	5.077188357	5.003030819	5.085703196	4.601843773	4.651774334	4.543491234	4.918929354	4.621172726	5.700857278	6.196182295	5.463182972	5.38724891	5.662886966	5.689172048
Tetratricopeptide repeat protein 9C	Ttc9c	Q810A3;Q6P3Y6	1434001_at	8.617414775	8.584907878	8.71955886	8.656907988	8.674754194	8.696267306	8.747449252	8.752354349	8.524490511	8.492661523	8.512312277	8.41090316	8.497549532	8.484747019	8.389260662	8.525584995	8.636674974	8.522652178	8.588256387	8.610822186	8.600638068	8.367101985	8.520792496	8.583934464
Zinc finger protein 592	Znf592	Q8BHZ4	1454864_at	6.845151161	6.871899512	6.862652188	6.86551008	6.884420345	6.758132947	6.499962886	6.787263279	6.699519778	6.731761598	6.577480451	7.115246337	7.1703715	7.000764667	6.802215254	6.901208757	6.882172434	6.868234309	6.946514341	6.845491365	6.766065859	6.927477553	6.906814972	6.831068086
Pleckstrin	Plek	Q9JHK5;Q8CAG6	1448748_at	5.617603629	5.742767678	6.085276188	5.852894037	6.121686209	5.977356878	6.605861075	6.14512015	6.687797071	6.578701916	7.639319766	6.388705709	5.845179157	5.988699432	5.673881208	5.420226434	6.090744895	5.569105456	5.215265803	5.788524424	6.243806413	6.275921095	6.228601844	6.409553805
Membrane magnesium transporter 1	Mmgt1	Q8K273	1436705_at	9.204332269	9.24487737	9.164559247	9.169155895	9.22793499	9.17705646	9.108598747	9.374903218	9.354878197	9.421046799	9.186759205	9.079199586	9.214785737	9.322965997	9.104806178	9.280377127	9.197225999	9.16303346	9.393724968	9.536399675	9.241224629	9.545375006	9.231659103	9.110099383
Endophilin-B2	Sh3glb2	Q8R3V5;Q8R3V5-1;A2AWI7;Q8R3V5-3;A2AWI9;F2Z4A8	1426499_at	6.874637541	6.7208854	6.718367153	6.896409762	6.827037332	6.634004707	6.821149841	6.840129619	6.642900872	6.566146764	6.923614561	6.922309596	6.865380725	6.987719361	6.94814758	6.946512459	7.204221329	7.064578681	6.990570825	7.164134563	6.988722054	6.761844303	6.805702661	6.695498917
COBW domain-containing protein 1	Cbwd1	Q8VEH6;Q8VEH6-2	1451531_at	5.882296856	6.075639662	6.221502204	6.215422441	6.049553141	6.182033461	6.166700512	6.250386266	5.718470753	5.87661875	5.904490667	5.892956032	5.536052393	6.265196715	5.982360541	5.976814087	6.408600042	6.181949911	6.256914465	6.093570596	6.074676159	5.930082031	6.283954956	6.16521777
Protein BRICK1	Brk1	Q91VR8	1451729_at	5.110603454	4.88915837	4.745197699	4.73605235	4.756017478	4.508883789	4.719731723	4.678451571	4.71363176	5.054714629	4.699034847	4.637023766	4.696044657	4.681944903	4.942552238	4.4883945	4.761031636	4.901519716	4.729518915	4.76886083	4.783370459	4.677494104	5.032525195	4.790668812
Protein unc-45 homolog A	Unc45a	Q99KD5;D6RIN1;D3YZN8	1459867_x_at	6.421733507	6.273012783	6.488606293	6.201793306	6.153544874	6.223820601	6.279574244	6.289458826	6.594627138	6.348162419	6.45457829	6.389991581	6.348087018	6.267534125	6.212231239	6.104101043	6.266627736	6.259300658	6.286497361	6.46297359	6.376372581	6.697335725	6.223036842	6.458089109
Lipolysis-stimulated lipoprotein receptor	Lsr	Q99KG5;Q99KG5-2;Q99KG5-3;D3YYU9	1451255_at	11.15478336	10.97889893	11.05868043	10.61515334	10.35313288	10.61946338	10.72016826	11.0648461	10.7710954	11.06485409	11.59740187	11.21974293	11.28463577	10.99897925	10.80971107	11.02921713	10.55336036	11.04905213	11.0935779	11.50430104	10.90073124	10.89010939	10.99780453	10.92984425
Hsp90 co-chaperone Cdc37-like 1	Cdc37l1	Q9CZP7;Q9CZP7-4;Q9CZP7-3;Q9CZP7-2	1430205_a_at	6.483398144	6.395071745	6.394720866	6.791836521	7.022733917	6.919592652	6.896888765	7.211151169	6.805990657	6.7951445	6.568921031	6.364736571	6.644670999	6.613248701	6.426707384	6.902501709	6.873980915	7.248269953	6.655169412	6.986866124	6.328739666	6.413042143	6.392755535	5.843589018
Tax1-binding protein 3	Tax1bp3	Q9DBG9;B1AUD9	1455871_s_at	8.686513809	8.559393381	8.967954751	8.892511968	9.344219134	9.446665072	9.592788272	9.374472185	9.231745968	9.011325338	8.770717142	8.96694025	8.316221599	8.66251603	8.673448809	8.818418296	9.126052215	8.926471641	9.429337554	9.043149345	9.363065148	9.253193344	9.048137958	8.958514316
Activating signal cointegrator 1	Trip4	Q9QXN3;Q9QXN3-2;D3Z3P3	1422857_at	7.268800951	7.513402944	7.688236414	8.060027963	8.006184025	7.716473604	7.644521621	7.400164624	7.427724673	7.290819671	7.277832669	7.228691434	7.382951225	7.546470785	7.661854523	7.746980569	7.698708192	7.434271061	7.266590408	7.27579122	7.063129192	6.903185699	7.489239923	6.676324066
Gamma-adducin	Add3	Q9QYB5-2;Q9QYB5	1423298_at	6.621012208	6.610988724	6.833927621	7.074886574	7.258787245	6.950511407	6.899574644	6.945555495	6.679017591	6.584109532	6.798060344	6.753045255	6.667661686	6.900735811	7.179534893	7.088926017	7.094396834	7.077379442	7.0204455	6.884948928	6.732053925	6.516761997	6.792747425	6.421002608
A-kinase anchor protein 12	Akap12	Q9WTQ5;Q9WTQ5-2	1419706_a_at	5.971845632	6.210284078	5.989701209	6.235602024	6.314742784	5.967745171	6.349035902	6.344982021	6.317306832	6.368641528	6.447956536	5.816441601	6.464539414	6.290636304	6.131448162	6.514647872	6.238519643	6.510958358	6.729507068	6.518470411	6.1834991	6.358417603	5.927468262	6.021710142
Syntaxin-5	Stx5	Q8K1E0;Q8K1E0-2	1449679_s_at	9.57759035	10.04096419	9.869551934	9.569939816	9.718009992	9.842487892	9.710792888	9.967066506	9.838617483	9.169396021	9.702046847	9.538338743	10.00004602	10.12853969	9.676225709	9.582012288	9.824227311	9.644388304	9.660889159	9.709294385	9.714521365	9.480546956	9.637278472	9.6348459
Secernin-2	Scrn2	Q8VCA8;A2A709	1451822_a_at	7.998115708	7.854719316	7.945610595	8.116796362	7.933612521	7.850234303	7.966019886	7.985579133	7.815617473	7.718156729	8.066153452	7.872629841	8.114217262	7.950513215	8.082556706	7.969399376	8.131847564	8.095473746	7.995810061	8.155278307	7.868470399	7.85087315	7.710040277	7.709920968
Inhibitor of carbonic anhydrase	Ica;1300017J02Rik	Q9DBD0;D3YY36;F6W4D3;D3Z4X8	1424722_at	13.05419763	13.04018072	13.08263177	13.11830473	13.01482741	13.10682679	13.08967095	13.01236494	12.97568143	13.1071097	12.97604937	13.09169489	13.12207456	13.11323455	13.1273788	13.06447462	13.04238743	13.04656185	12.92236362	12.92282538	12.91452513	13.04492127	13.05075232	13.00369489
26S proteasome non-ATPase regulatory subunit 13	Psmd13	Q9WVJ2;E9Q5I9;E9Q0U1;F6ZQQ3;F6PXS6;E9PY93	1437220_x_at	8.192493565	8.017296004	8.178220484	7.940358188	8.034992734	8.02361206	8.397687087	8.226818535	8.198754768	8.131804904	8.223535619	8.258064571	8.02467557	8.0274141	7.983427018	7.843551731	8.130212342	8.127942509	8.348208478	8.337469933	8.153724808	8.036450644	8.048108639	7.936425774
