ID	LD00	LD04	LD08	LD12	LD16	LD20	LD24	LD28	LD32	LD36	LD40	LD44
AT2G19580	205.96	109.84	88.15	83.25	129.86	165.3	201.81	97.39	52.79	116.95	145.46	114.48
AT2G19600	67.94	71.35	66.19	107.65	86.09	58.58	80.4	115.38	100.59	104.4	77.37	62.88
AT2G19610	3.74	4	3.82	3.61	3.41	3.58	3.36	4.09	3.82	3.73	4.16	3.95
AT2G19610	3.74	4	3.82	3.61	3.41	3.58	3.36	4.09	3.82	3.73	4.16	3.95
AT2G19620	78.11	40.49	28.4	42.78	49.77	45.77	52.87	60.87	33.39	43.18	34.82	77.89
AT2G19620	78.11	40.49	28.4	42.78	49.77	45.77	52.87	60.87	33.39	43.18	34.82	77.89
AT2G19620	78.11	40.49	28.4	42.78	49.77	45.77	52.87	60.87	33.39	43.18	34.82	77.89
AT2G19650	482.83	159.86	19.61	14.24	37.74	324.7	373.37	167.68	34.05	19.73	119.69	267.05
AT2G19480	1077.22	791.8	700.06	858.75	847.54	1236.09	932.28	516.02	597.06	942.04	942.36	1131.2
AT2G19480	1077.22	791.8	700.06	858.75	847.54	1236.09	932.28	516.02	597.06	942.04	942.36	1131.2
AT2G19480	1077.22	791.8	700.06	858.75	847.54	1236.09	932.28	516.02	597.06	942.04	942.36	1131.2
AT2G19470	113.4	73.92	95.96	146.11	150.41	191.65	121.51	105.37	116.24	175.34	229.04	190.06
AT2G19570	19.29	19.45	30.65	27.96	22.96	33.92	26.65	23.51	33.65	35.66	27.27	33.64
AT2G19640	5.58	4.55	5.43	5.38	10.26	8.66	6.12	4.91	5.65	7.19	7.82	10.55
AT2G19640	5.58	4.55	5.43	5.38	10.26	8.66	6.12	4.91	5.65	7.19	7.82	10.55
AT2G19500	4.3	4.06	4.01	4.4	5.18	4.75	4.13	4.59	4.32	4.3	4.78	3.96
AT2G19540	501	262.09	237.97	404.55	309.7	479.92	637.86	275.99	301.46	421.83	369.95	516.08
AT2G19590	17.65	18.62	26.39	15.34	22.89	15.81	12.71	14.91	21.75	12.65	11.83	15.14
AT2G19590	17.65	18.62	26.39	15.34	22.89	15.81	12.71	14.91	21.75	12.65	11.83	15.14
AT2G18540	16.55	21.39	19.54	25.21	29.35	16.85	13.97	15.92	22.21	19.52	38.79	16.8
AT2G18540	16.55	21.39	19.54	25.21	29.35	16.85	13.97	15.92	22.21	19.52	38.79	16.8
AT2G18500	6.29	4.55	5.15	4.23	6.57	5.52	6.49	5.26	5.9	6.48	5.35	6.33
AT2G37480	193.55	277.64	531.99	205.76	502.82	196.87	188.63	188.31	302.89	416.72	381.06	335.56
AT2G37480	193.55	277.64	531.99	205.76	502.82	196.87	188.63	188.31	302.89	416.72	381.06	335.56
AT2G37480	264.33	286.49	674.7	433.46	593.75	267.91	344.32	304.99	509.67	558.93	667.4	516.45
AT2G37480	264.33	286.49	674.7	433.46	593.75	267.91	344.32	304.99	509.67	558.93	667.4	516.45
AT2G37260	6.79	5.85	4.86	6.64	5.39	6.22	5.53	6.05	6.4	5.6	5.03	6.41
AT2G37260	6.79	5.85	4.86	6.64	5.39	6.22	5.53	6.05	6.4	5.6	5.03	6.41
AT2G37260	6.79	5.85	4.86	6.64	5.39	6.22	5.53	6.05	6.4	5.6	5.03	6.41
AT2G37280	4.41	4.56	5.04	4.13	4.43	5.37	5.4	4.18	4.75	5.56	3.85	6.32
AT2G37280	4.41	4.56	5.04	4.13	4.43	5.37	5.4	4.18	4.75	5.56	3.85	6.32
AT2G37280	4.41	4.56	5.04	4.13	4.43	5.37	5.4	4.18	4.75	5.56	3.85	6.32
AT2G37280	4.41	4.56	5.04	4.13	4.43	5.37	5.4	4.18	4.75	5.56	3.85	6.32
AT2G37290	4.55	3.88	4.15	5.26	4.18	4.93	3.95	3.97	3.9	3.63	3.28	4.12
AT2G37290	4.55	3.88	4.15	5.26	4.18	4.93	3.95	3.97	3.9	3.63	3.28	4.12
AT2G37290	4.55	3.88	4.15	5.26	4.18	4.93	3.95	3.97	3.9	3.63	3.28	4.12
AT2G37300	87.12	67.16	74.61	134.86	60.84	80.52	74.17	78.05	58.26	113.74	59.78	81.84
AT2G37300	87.12	67.16	74.61	134.86	60.84	80.52	74.17	78.05	58.26	113.74	59.78	81.84
AT2G37300	87.12	67.16	74.61	134.86	60.84	80.52	74.17	78.05	58.26	113.74	59.78	81.84
AT2G37300	87.12	67.16	74.61	134.86	60.84	80.52	74.17	78.05	58.26	113.74	59.78	81.84
AT2G37300	87.12	67.16	74.61	134.86	60.84	80.52	74.17	78.05	58.26	113.74	59.78	81.84
AT2G37300	87.12	67.16	74.61	134.86	60.84	80.52	74.17	78.05	58.26	113.74	59.78	81.84
AT2G37250	552.81	136.01	163.82	294.45	448.14	591.59	644.67	139.48	132.92	239.33	499.77	603.34
AT2G37240	487.24	624.27	156.32	167.78	81.86	231.14	495.64	534	224.63	146.69	124.97	194.59
AT2G37470	48.46	61.53	68.64	65.23	86.51	72.74	40.08	62.84	81.23	100.86	58.36	67.26
AT2G37400	116.86	60.94	75.1	86.47	142.69	155.82	106.12	34.16	63.28	171.57	106.12	177.46
AT2G37460	110.03	110.12	35.02	51.28	89.64	190.82	166.31	102.04	106.58	42.63	28.96	139.44
AT2G37510	11.07	9.32	9.52	10.64	9.82	10.28	9.2	7.22	11.55	12.56	7.88	12.17
AT2G37510	11.07	9.32	9.52	10.64	9.82	10.28	9.2	7.22	11.55	12.56	7.88	12.17
AT2G37500	64.64	65.21	38.64	75.82	41.78	50.42	71.07	91.91	69.93	52.01	46.21	73.33
AT2G37500	64.64	65.21	38.64	75.82	41.78	50.42	71.07	91.91	69.93	52.01	46.21	73.33
AT2G37220	3562.08	2577.17	3589.89	3909.14	4703.53	4010.55	3824.84	2563.48	3845.63	4604.14	4308.69	3953.57
AT2G37450	153.62	108.24	81.28	178.88	58.83	88.84	163.13	211.48	129.92	163.06	66.55	193.49
AT2G37450	153.62	108.24	81.28	178.88	58.83	88.84	163.13	211.48	129.92	163.06	66.55	193.49
AT2G37450	153.62	108.24	81.28	178.88	58.83	88.84	163.13	211.48	129.92	163.06	66.55	193.49
AT2G37410	926.32	913.9	1067.61	948.77	1166.98	1190.37	1100.99	839.25	1004.61	1273.88	1454.94	1138.34
AT2G37410	926.32	913.9	1067.61	948.77	1166.98	1190.37	1100.99	839.25	1004.61	1273.88	1454.94	1138.34
AT2G11225	130.21	162.25	165.55	96.88	125.36	93.71	157.25	139.12	119.48	125.78	74.55	123.98
AT2G11270	4.44	5.15	4.7	4.62	6.18	4.56	3.96	4.56	4.43	4.41	4.58	4
AT2G18550	5.31	6.59	6.16	5.68	4.35	4.98	5.65	6.07	6.75	6.34	4.75	4.52
AT2G24210	3.36	3.71	3.1	3.75	3.49	3.6	3.02	3.25	3.19	3.71	2.98	3.32
AT2G24220	11.36	25.16	17.39	17.12	12.1	10.47	14.51	28.24	22.62	26.58	18.97	13.35
AT2G24220	11.36	25.16	17.39	17.12	12.1	10.47	14.51	28.24	22.62	26.58	18.97	13.35
AT2G24230	32.38	43.61	41.08	45.65	38.37	40.56	31.43	31.95	51.47	59.76	33.27	32.05
AT2G24240	7.25	12.97	30.77	8.86	6.43	6.29	10.22	17.57	22.87	11.01	8.44	7.35
AT2G24255	3.3	3.13	3.04	3.43	3.37	3.85	2.88	2.85	2.75	2.87	3.33	2.63
AT2G24260	17.16	10.05	15.74	7.01	15.32	11.24	21.94	9.67	10.37	10.79	10.6	9.54
AT2G24260	17.16	10.05	15.74	7.01	15.32	11.24	21.94	9.67	10.37	10.79	10.6	9.54
AT2G24280	415.07	348.51	91.27	360.37	199.51	193.42	412.29	354.71	151.52	302.49	286.25	205.54
AT2G24280	415.07	348.51	91.27	360.37	199.51	193.42	412.29	354.71	151.52	302.49	286.25	205.54
AT2G24120	42.36	9.41	10.89	46.28	13.98	21.26	61.83	7.4	12.88	42.5	17.78	60.76
AT2G24120	42.36	9.41	10.89	46.28	13.98	21.26	61.83	7.4	12.88	42.5	17.78	60.76
AT2G24130	4.54	4.26	4.2	3.59	5.48	4.39	3.69	4.39	3.58	3.96	4.04	4.53
AT2G24130	4.54	4.26	4.2	3.59	5.48	4.39	3.69	4.39	3.58	3.96	4.04	4.53
AT2G24170	9.49	12.51	17.47	11.24	18.2	7.13	12.55	10.51	12.5	12.08	9.95	11.4
AT2G24170	9.49	12.51	17.47	11.24	18.2	7.13	12.55	10.51	12.5	12.08	9.95	11.4
AT2G24140	4.22	4.58	4.55	5.58	3.93	5.27	4.37	4.48	5.25	4.36	4.78	4.65
AT2G24140	4.22	4.58	4.55	5.58	3.93	5.27	4.37	4.48	5.25	4.36	4.78	4.65
AT2G24140	4.22	4.58	4.55	5.58	3.93	5.27	4.37	4.48	5.25	4.36	4.78	4.65
AT2G24140	4.22	4.58	4.55	5.58	3.93	5.27	4.37	4.48	5.25	4.36	4.78	4.65
AT2G24200	1248.69	1578.49	1290.42	1647.54	1570.68	1509.4	1290.85	1339.27	1366.69	1192.3	1070.55	1372.8
AT2G24200	1248.69	1578.49	1290.42	1647.54	1570.68	1509.4	1290.85	1339.27	1366.69	1192.3	1070.55	1372.8
AT2G24200	1248.69	1578.49	1290.42	1647.54	1570.68	1509.4	1290.85	1339.27	1366.69	1192.3	1070.55	1372.8
AT2G24250	8.11	10.89	8.71	7.93	5.69	6.85	7.88	6.52	6.98	8.98	7.98	7.48
AT2G24250	8.11	10.89	8.71	7.93	5.69	6.85	7.88	6.52	6.98	8.98	7.98	7.48
AT2G24270	2157.04	3105.93	1821.12	1081.32	995.06	1198.1	2278.57	2832.39	2035.18	1264.78	1427.9	1151.92
AT2G24270	2157.04	3105.93	1821.12	1081.32	995.06	1198.1	2278.57	2832.39	2035.18	1264.78	1427.9	1151.92
AT2G24270	2157.04	3105.93	1821.12	1081.32	995.06	1198.1	2278.57	2832.39	2035.18	1264.78	1427.9	1151.92
AT2G24270	2157.04	3105.93	1821.12	1081.32	995.06	1198.1	2278.57	2832.39	2035.18	1264.78	1427.9	1151.92
AT2G24100	182.79	48.07	9.85	8.97	7.13	64.94	130.21	40.57	7.51	13.35	42.53	38.97
AT2G24180	688.88	469.27	494.84	476.22	546.67	637.49	608.59	414.59	312.58	320.3	317.51	453.95
AT2G24150	703.84	838.13	475.46	644.57	289.01	591.91	739.19	825.32	625.18	623.52	337.3	628.4
AT2G24150	703.84	838.13	475.46	644.57	289.01	591.91	739.19	825.32	625.18	623.52	337.3	628.4
AT2G37310	5.96	4.58	5.32	10.03	5.98	5.99	7.55	4.84	6.76	10.35	8.97	8.16
AT2G37320	5.36	3.93	4.76	4.65	4.62	4.26	4.49	4.17	5.13	5.86	5.27	5.14
AT2G37330	72.38	25.64	35.99	31.76	53.15	63.35	57.93	28.24	28.59	31.68	104.68	64.38
AT2G37340	308.8	495.74	458.46	424.65	502.26	337.61	351.5	479.47	483.42	574.79	516.68	345.01
AT2G37340	308.8	495.74	458.46	424.65	502.26	337.61	351.5	479.47	483.42	574.79	516.68	345.01
AT2G37340	308.8	495.74	458.46	424.65	502.26	337.61	351.5	479.47	483.42	574.79	516.68	345.01
AT2G37340	308.8	495.74	458.46	424.65	502.26	337.61	351.5	479.47	483.42	574.79	516.68	345.01
AT2G37340	308.8	495.74	458.46	424.65	502.26	337.61	351.5	479.47	483.42	574.79	516.68	345.01
AT2G37340	308.8	495.74	458.46	424.65	502.26	337.61	351.5	479.47	483.42	574.79	516.68	345.01
AT2G37360	7.87	5.58	7.87	5.5	6.02	7.1	7.04	6.33	5.19	4.42	4.75	6.63
AT2G37380	16.03	41.04	44.2	67.4	13.9	17.03	20.65	37.09	86.8	92.78	14.32	17.38
AT2G37390	7.53	10.63	8	7.46	10.77	8.68	6.75	10.06	12.38	9.46	7.6	8.48
AT2G37390	7.53	10.63	8	7.46	10.77	8.68	6.75	10.06	12.38	9.46	7.6	8.48
AT2G37420	5.92	11.3	13.22	10.13	8.06	7.41	6.32	8.11	15.79	12.16	8.73	12.39
AT2G37420	5.92	11.3	13.22	10.13	8.06	7.41	6.32	8.11	15.79	12.16	8.73	12.39
AT2G37430	7.27	6.41	6.92	5.49	10.17	6.45	6.48	5.13	5.75	5.43	6.77	6.29
AT2G37440	3.63	3.62	4.37	3.93	3.23	3.5	3.3	3.75	3.36	3.41	3.84	3.15
AT2G37440	3.63	3.62	4.37	3.93	3.23	3.5	3.3	3.75	3.36	3.41	3.84	3.15
AT2G37440	3.63	3.62	4.37	3.93	3.23	3.5	3.3	3.75	3.36	3.41	3.84	3.15
AT2G24190	20.6	26.64	11.14	14.85	9	15.14	26.64	24.85	11.32	17.72	14.86	20.49
AT2G24190	20.6	26.64	11.14	14.85	9	15.14	26.64	24.85	11.32	17.72	14.86	20.49
AT2G18670	9.3	23.58	80.14	36.95	19.58	11.75	8.27	23.57	54.79	42.99	22.37	15.6
AT2G18690	315.75	61.99	174.16	32.61	230.44	351.79	305.38	63.39	32.22	31.65	193.44	228.67
AT2G18690	315.75	61.99	174.16	32.61	230.44	351.79	305.38	63.39	32.22	31.65	193.44	228.67
AT2G18710	667.78	604.49	801.98	762.47	905.3	619.13	574.3	651.66	720.35	764.62	683.87	698.85
AT2G18750	60.92	78.59	117.53	56.14	136.81	75.94	89.78	110.76	109.49	96.04	132.52	106.6
AT2G18750	60.92	78.59	117.53	56.14	136.81	75.94	89.78	110.76	109.49	96.04	132.52	106.6
AT2G18750	60.92	78.59	117.53	56.14	136.81	75.94	89.78	110.76	109.49	96.04	132.52	106.6
AT2G05900	3.92	4.18	3.73	3.47	4.29	4.16	3.61	4.69	3.16	3.93	3.92	3.67
AT2G05910	11.89	6.68	8.79	6.13	9.09	16.84	10.98	7.04	7.51	6.65	10.26	12.28
AT2G05920	1087.61	1053.27	694.34	1113.38	1170.25	1008.16	1145.63	809.51	1018.66	1384.44	1096.2	914.68
AT2G06000	17.1	20.12	18.95	21.86	14.59	20.59	15.66	13.11	17.05	29.22	12.35	21.14
AT2G06000	17.1	20.12	18.95	21.86	14.59	20.59	15.66	13.11	17.05	29.22	12.35	21.14
AT2G05850	3.28	3.1	3.35	3.65	3.5	3.19	3.31	4.29	3.03	3.34	3.78	3.27
AT2G05830	175.63	201.97	237.3	250.2	251.81	193.56	214.2	221.18	302.35	259.82	176.58	184.87
AT2G05830	175.63	201.97	237.3	250.2	251.81	193.56	214.2	221.18	302.35	259.82	176.58	184.87
AT2G05830	175.63	201.97	237.3	250.2	251.81	193.56	214.2	221.18	302.35	259.82	176.58	184.87
AT2G05830	175.63	201.97	237.3	250.2	251.81	193.56	214.2	221.18	302.35	259.82	176.58	184.87
AT2G06005	4.58	5.69	7.73	7.38	6.08	4.8	5.45	7.72	7.22	7.84	7.75	5.68
AT2G06005	4.58	5.69	7.73	7.38	6.08	4.8	5.45	7.72	7.22	7.84	7.75	5.68
AT2G06005	4.58	5.69	7.73	7.38	6.08	4.8	5.45	7.72	7.22	7.84	7.75	5.68
AT2G06005	4.58	5.69	7.73	7.38	6.08	4.8	5.45	7.72	7.22	7.84	7.75	5.68
AT2G06005	4.58	5.69	7.73	7.38	6.08	4.8	5.45	7.72	7.22	7.84	7.75	5.68
AT2G06005	4.58	5.69	7.73	7.38	6.08	4.8	5.45	7.72	7.22	7.84	7.75	5.68
AT2G05990	1514.54	1270.71	1308.58	1393.25	1310.14	1372.32	1397.67	1058.48	1406.14	1514.22	1037.37	1553.18
AT2G05990	1514.54	1270.71	1308.58	1393.25	1310.14	1372.32	1397.67	1058.48	1406.14	1514.22	1037.37	1553.18
AT2G05940	106.22	120.23	100.84	91.12	60.24	83.4	125.51	108.05	64.22	69.45	62.28	76.36
AT2G07680	8.2	18.11	8	6.7	6.18	5.95	11.38	7.46	8.04	10.16	5.3	8.08
AT2G07680	8.2	18.11	8	6.7	6.18	5.95	11.38	7.46	8.04	10.16	5.3	8.08
AT2G07680	8.2	18.11	8	6.7	6.18	5.95	11.38	7.46	8.04	10.16	5.3	8.08
AT2G07680	8.2	18.11	8	6.7	6.18	5.95	11.38	7.46	8.04	10.16	5.3	8.08
AT2G07680	8.2	18.11	8	6.7	6.18	5.95	11.38	7.46	8.04	10.16	5.3	8.08
AT2G07680	8.2	18.11	8	6.7	6.18	5.95	11.38	7.46	8.04	10.16	5.3	8.08
AT2G07738	4.43	5.01	5.27	6.08	5.37	4.37	5.01	4.86	5.06	4.02	5.18	4.2
ATMG00300	4.62	3.83	3.84	5.28	4.06	4.16	4.46	3.88	3.93	4.28	4.14	3.84
AT2G07728	3.62	3.57	3.66	3.67	4.12	3.47	3.75	3.67	4.15	3.87	3.97	3.7
AT2G40800	26.8	44.37	28.17	27.53	28.13	26.57	35.12	28.19	26.97	20.38	17.46	25.1
AT2G40800	26.8	44.37	28.17	27.53	28.13	26.57	35.12	28.19	26.97	20.38	17.46	25.1
AT2G40790	3.55	3.63	3.5	3.89	3.95	4.51	3.86	4.19	3.57	3.85	3.62	3.65
AT2G40790	3.55	3.63	3.5	3.89	3.95	4.51	3.86	4.19	3.57	3.85	3.62	3.65
AT2G40780	11.94	10.17	9.56	10.68	11.08	13.18	15.43	8.98	7.84	10.62	14.17	14.86
AT2G40780	11.94	10.17	9.56	10.68	11.08	13.18	15.43	8.98	7.84	10.62	14.17	14.86
AT2G40770	11.15	16.46	11.74	11.27	7.98	9.32	15.57	10.82	9.48	12.69	14.33	11.24
AT2G40770	11.15	16.46	11.74	11.27	7.98	9.32	15.57	10.82	9.48	12.69	14.33	11.24
AT2G40770	11.15	16.46	11.74	11.27	7.98	9.32	15.57	10.82	9.48	12.69	14.33	11.24
AT2G40760	64.86	58.42	47.65	52.89	51.4	72.82	57.77	48.22	56.1	57.87	60.19	67.22
AT2G40740	4.96	6.25	5.61	6.45	5.17	6.03	5.29	6.18	6.53	4.96	4.97	5.03
AT2G40740	4.96	6.25	5.61	6.45	5.17	6.03	5.29	6.18	6.53	4.96	4.97	5.03
AT2G40740	4.96	6.25	5.61	6.45	5.17	6.03	5.29	6.18	6.53	4.96	4.97	5.03
AT2G40730	16.93	22.76	23.32	21.02	17.03	24.94	23.23	28.71	24.57	25.73	21.25	22.71
AT2G40640	6.4	7.36	6.66	5.3	7.32	5.3	7.38	6.33	6.53	9.52	7.35	7.72
AT2G40640	6.4	7.36	6.66	5.3	7.32	5.3	7.38	6.33	6.53	9.52	7.35	7.72
AT2G40640	6.4	7.36	6.66	5.3	7.32	5.3	7.38	6.33	6.53	9.52	7.35	7.72
AT2G40640	6.4	7.36	6.66	5.3	7.32	5.3	7.38	6.33	6.53	9.52	7.35	7.72
AT2G40640	6.4	7.36	6.66	5.3	7.32	5.3	7.38	6.33	6.53	9.52	7.35	7.72
AT2G40640	6.4	7.36	6.66	5.3	7.32	5.3	7.38	6.33	6.53	9.52	7.35	7.72
AT2G40640	6.4	7.36	6.66	5.3	7.32	5.3	7.38	6.33	6.53	9.52	7.35	7.72
AT2G40640	6.4	7.36	6.66	5.3	7.32	5.3	7.38	6.33	6.53	9.52	7.35	7.72
AT2G40640	6.4	7.36	6.66	5.3	7.32	5.3	7.38	6.33	6.53	9.52	7.35	7.72
AT2G40650	28.92	29.69	21.28	37.21	45.03	53.81	40.68	36.28	24.75	28.76	66.34	82.04
AT2G40810	25.48	28.22	32.63	26.88	24.22	19.85	24.26	49.77	31.7	25.35	32.3	27.24
AT2G40810	25.48	28.22	32.63	26.88	24.22	19.85	24.26	49.77	31.7	25.35	32.3	27.24
AT2G40810	25.48	28.22	32.63	26.88	24.22	19.85	24.26	49.77	31.7	25.35	32.3	27.24
AT2G40660	217.99	192.17	174.15	255.27	305.02	305.02	262.86	214.76	268.99	256.28	238.37	387.87
AT2G40690	13.29	10.3	8.09	14.65	7.93	12.43	12.29	15.79	12.63	11.53	10.59	18.57
AT2G40690	13.29	10.3	8.09	14.65	7.93	12.43	12.29	15.79	12.63	11.53	10.59	18.57
AT2G40690	13.29	10.3	8.09	14.65	7.93	12.43	12.29	15.79	12.63	11.53	10.59	18.57
AT2G40765	543.34	404.85	415.9	419.11	347.4	578.67	470.3	305.93	401.92	409.99	181.43	451.89
AT2G18630	54.06	44.24	48.7	46.43	50.97	60.68	50.44	40.21	51.21	46.43	34.84	44.57
AT2G18630	54.06	44.24	48.7	46.43	50.97	60.68	50.44	40.21	51.21	46.43	34.84	44.57
AT2G18720	3.03	3.54	3.51	3.17	3.35	3.44	3.12	3.2	3.72	2.75	3.34	3.14
AT2G18720	3.03	3.54	3.51	3.17	3.35	3.44	3.12	3.2	3.72	2.75	3.34	3.14
AT2G18720	3.03	3.54	3.51	3.17	3.35	3.44	3.12	3.2	3.72	2.75	3.34	3.14
AT2G18730	123.19	143.96	132.84	174.94	203.53	135.99	113.71	140.15	149.23	163.75	189.96	123.05
AT2G18760	5.14	6.26	4.34	5.63	4.67	5.04	6.19	5.53	5.86	5.34	5.06	5.92
AT2G18760	5.14	6.26	4.34	5.63	4.67	5.04	6.19	5.53	5.86	5.34	5.06	5.92
AT2G18760	5.14	6.26	4.34	5.63	4.67	5.04	6.19	5.53	5.86	5.34	5.06	5.92
AT2G18760	5.14	6.26	4.34	5.63	4.67	5.04	6.19	5.53	5.86	5.34	5.06	5.92
AT2G18760	5.14	6.26	4.34	5.63	4.67	5.04	6.19	5.53	5.86	5.34	5.06	5.92
AT2G18760	5.14	6.26	4.34	5.63	4.67	5.04	6.19	5.53	5.86	5.34	5.06	5.92
AT2G18760	5.14	6.26	4.34	5.63	4.67	5.04	6.19	5.53	5.86	5.34	5.06	5.92
AT2G18780	5.23	7.54	4.79	4.63	6.52	5.81	6.1	5.35	5.29	6.9	5.23	4.83
AT2G18790	220.86	281.85	160	178.97	129.65	217.52	242.99	286.14	230.58	159.7	173.86	253.58
AT2G18790	220.86	281.85	160	178.97	129.65	217.52	242.99	286.14	230.58	159.7	173.86	253.58
AT2G18800	6.46	6.49	6.82	6.67	5.86	6.39	8.83	6.24	7.32	5.13	6.14	5.51
AT2G18640	3.52	5.08	4.96	4.2	5.31	4.05	4.91	5.2	5.14	4.78	6.08	4.14
AT2G18650	4.75	5.6	5.79	5.44	8.01	5.37	5.2	4.9	6.2	6.01	7.27	6.28
AT2G18660	5.3	5.53	5.34	4.92	5.73	5.91	5.77	5.08	7.3	7.81	7.61	5.5
AT2G18680	11.26	5.52	9.29	5.52	6.47	9.76	7.58	5.92	7.52	5.88	9.1	6.76
AT2G18700	633.34	695.68	864.16	205.47	200.98	240.52	417.62	740.79	554.63	332	498.19	367.19
AT2G18770	94.75	147.94	104.75	102.28	85.92	76.95	85.48	191.63	125.7	105.46	141.47	107.7
AT2G18770	94.75	147.94	104.75	102.28	85.92	76.95	85.48	191.63	125.7	105.46	141.47	107.7
AT2G18740	327.04	218.71	153.9	193.71	263.32	321.18	272.08	153.3	130.52	238.06	186.74	374.98
AT2G40700	14.02	8.92	8.07	16	14.14	21.55	17.63	8.11	9.01	14.22	19.66	31.09
AT2G40670	14.04	11.42	10.84	30.39	112.63	53.13	11.07	16.88	14.64	18.05	66.02	92.38
AT2G40670	14.04	11.42	10.84	30.39	112.63	53.13	11.07	16.88	14.64	18.05	66.02	92.38
AT2G37860	195.21	197.38	154.52	261.93	129.61	204.92	207.57	203.83	150.64	257.39	119.3	239.48
AT2G37860	195.21	197.38	154.52	261.93	129.61	204.92	207.57	203.83	150.64	257.39	119.3	239.48
AT2G37860	195.21	197.38	154.52	261.93	129.61	204.92	207.57	203.83	150.64	257.39	119.3	239.48
AT2G37860	195.21	197.38	154.52	261.93	129.61	204.92	207.57	203.83	150.64	257.39	119.3	239.48
AT2G37840	206.82	127.05	138.91	125.61	97.9	145.03	180.42	164.02	169.86	141.78	92.72	162.45
AT2G37840	206.82	127.05	138.91	125.61	97.9	145.03	180.42	164.02	169.86	141.78	92.72	162.45
AT2G37840	206.82	127.05	138.91	125.61	97.9	145.03	180.42	164.02	169.86	141.78	92.72	162.45
AT2G37840	16.68	24.34	14.67	13.05	14.33	15.52	23.31	21.81	20.07	18.75	17.96	19.86
AT2G37840	16.68	24.34	14.67	13.05	14.33	15.52	23.31	21.81	20.07	18.75	17.96	19.86
AT2G37820	4.07	4.06	4.23	4.03	3.44	3.47	3.99	4.52	4.25	4.34	4.39	3.46
AT2G37810	3.22	3.15	2.99	3.33	3.3	3.46	3.35	3.1	3.29	3.23	3.58	3.06
AT2G37800	4.85	4.4	4.54	4.37	4.82	4.83	4.31	4.82	4.43	4.25	5.12	4.06
AT2G38060	4.66	5.43	4.34	4.49	4.11	4.59	5.52	3.63	4.34	4.46	4.22	4.36
AT2G38060	4.66	5.43	4.34	4.49	4.11	4.59	5.52	3.63	4.34	4.46	4.22	4.36
AT2G37790	17.53	54.36	30.69	61	40.03	19.9	19.79	41.42	44.56	54.32	39.37	25.84
AT2G37780	3.52	4.57	3.76	5.26	5.1	5.07	3.8	4.1	5.04	3.93	4.37	3.89
AT2G38010	7.5	28.94	19.22	56.48	8.21	13.66	7.97	18.21	28.35	45.9	8.94	12.05
AT2G38010	7.5	28.94	19.22	56.48	8.21	13.66	7.97	18.21	28.35	45.9	8.94	12.05
AT2G38010	7.5	28.94	19.22	56.48	8.21	13.66	7.97	18.21	28.35	45.9	8.94	12.05
AT2G38000	12.65	25.69	45.4	33.09	26.48	11.94	11.86	38.26	50.57	32.67	51.59	20.08
AT2G37920	94.51	154.63	223.38	156.56	127.91	98.01	69.42	166.51	180.74	180.9	121.51	114.64
AT2G37880	3.83	4.2	3.7	4.61	4.06	4.29	4.34	3.9	4.07	4.87	3.33	4.2
AT2G37990	203.96	96.45	98.19	238.08	278.27	358.75	261.35	77.55	149.37	231.35	209.36	389.82
AT2G37975	60.7	105.75	152.22	134.95	66.92	72.25	40.56	123.01	98.46	100.22	50.16	73.27
AT2G37975	60.7	105.75	152.22	134.95	66.92	72.25	40.56	123.01	98.46	100.22	50.16	73.27
AT2G38050	28.82	62.11	98.58	42.74	72.38	29.47	28.61	40.37	48.2	68.86	52.58	60.05
AT2G38020	155.92	179.33	147.74	139.02	65.6	138.46	188.46	123.5	89.71	161.25	172.9	198.97
AT2G38020	155.92	179.33	147.74	139.02	65.6	138.46	188.46	123.5	89.71	161.25	172.9	198.97
AT2G37970	1167.31	510.42	206	255.78	326.7	1189.97	1150.67	537.63	197.32	211.73	343.47	1030.77
AT2G37870	9.65	10.8	5.77	7.52	7.17	6.21	10.04	9.31	5.71	4.86	5.72	4.3
AT2G38040	521.72	569.04	557.87	518.98	501.05	517	535.57	510.67	651.65	555.48	533.91	472.25
AT2G38040	521.72	569.04	557.87	518.98	501.05	517	535.57	510.67	651.65	555.48	533.91	472.25
AT2G37980	6.23	4.29	6.12	4.9	7.59	6.88	7.49	5.78	5.11	4.98	7.92	7.87
AT2G37940	279.14	217.7	327.03	358.35	451.86	324.89	295.96	322.57	334.9	259.24	516.83	368.4
AT2G37940	279.14	217.7	327.03	358.35	451.86	324.89	295.96	322.57	334.9	259.24	516.83	368.4
AT2G40720	7.27	6.8	6.33	8.44	8.55	6.42	6.46	6.83	5.56	6.6	6.59	7.42
AT2G45140	423.66	518.35	530.79	335.7	540.96	435	481.89	534.46	531.1	463.37	653.52	458.6
AT2G45140	423.66	518.35	530.79	335.7	540.96	435	481.89	534.46	531.1	463.37	653.52	458.6
AT2G45150	11.01	17.17	10.18	19.22	15.3	12.87	13.83	17.66	13.45	17.31	9.55	14
AT2G45150	11.01	17.17	10.18	19.22	15.3	12.87	13.83	17.66	13.45	17.31	9.55	14
AT2G45150	11.01	17.17	10.18	19.22	15.3	12.87	13.83	17.66	13.45	17.31	9.55	14
AT2G45070	620.41	930.57	582.59	825.61	779.82	847.59	722.89	924.31	745.72	695.06	774.95	794.89
